Track,Track链接,Month,Pending,Clear,Reject,Total,Ave. Waiting Days for Complete Cases,字段2_link,CheckeeCaseNo,LastName,FirstName,ID,Univeristy,CheckDate,Degree,VisaType,VisaEntry,Employer,JobTitle,Consulate,YearsInUSA,Major,Status,Country,CompleteDate,Note
Track,https://www.checkee.info/main.php?dispdate=2019-07,2019-07,199,473,3,675,37,https://www.checkee.info/personal_detail.php?casenum=825364,Checkee CaseNum: 825364,Last Name: N/A,First Name: N/A,ID: 麦妈妈,University(College): N/A,Check Date: 2019-07-09,Degree: BS,Visa Type: B2,Visa Entry: Renewal,Employer: N/A,Job Title: N/A,US Consulate: BeiJing,Years in Usa: 0,Major: CS,Status: Clear,Country: N/A,Complete Date: 2019-08-21,"Note: 2019.7.9 8:45am，面签，一家去旅行，问了很多问题：最高学历、公司是做什么的、做什么工作、有个人简历和公司介绍吗、之前去过美国吗、是否丢失过护照。然后收了这些资料和护照后，捆成一捆儿，放在一边后，说了句sorry发了个221g。
2019.7.10 no update status
2019.8.19.PM update
2019.8.20.AM update, Issued, passport no status.
2019.8.21.AM passport in transit
2019.8.21.PM 中信银行电话通知可以领取护照。
2019.8.22 好吧，还是1年。"
Track,https://www.checkee.info/main.php?dispdate=2019-07,2019-07,199,473,3,675,37,https://www.checkee.info/personal_detail.php?casenum=825365,Checkee CaseNum: 825365,Last Name: N/A,First Name: N/A,ID: asdfgh,University(College): N/A,Check Date: 2019-07-09,Degree: Ph.D,Visa Type: F1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: ShangHai,Years in Usa: 0,Major: Chemistry,Status: Clear,Country: N/A,Complete Date: 2019-08-16,"Note: 白人老头 English only 
First update 07/09/2019
Second update 08/15/2019
Issued 08/16/2019

Good luck!!"
Track,https://www.checkee.info/main.php?dispdate=2019-07,2019-07,199,473,3,675,37,https://www.checkee.info/personal_detail.php?casenum=825366,Checkee CaseNum: 825366,Last Name: N/A,First Name: N/A,ID: 志洁,University(College): N/A,Check Date: 2019-07-09,Degree: N/A,Visa Type: B2,Visa Entry: Renewal,Employer: N/A,Job Title: N/A,US Consulate: BeiJing,Years in Usa: 0,Major: CS,Status: Clear,Country: N/A,Complete Date: 2019-08-21,"Note: 8月19日第一次更新
8月20日第二次更新
8月21日 Issued"
Track,https://www.checkee.info/main.php?dispdate=2019-07,2019-07,199,473,3,675,37,https://www.checkee.info/personal_detail.php?casenum=825376,Checkee CaseNum: 825376,Last Name: N/A,First Name: N/A,ID: 不想做失学,University(College): N/A,Check Date: 2019-07-09,Degree: N/A,Visa Type: F1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: ChengDu,Years in Usa: 0,Major: Econ,Status: Clear,Country: N/A,Complete Date: 2019-08-16,"Note: 7.9 interview check
c
超越妹妹🙏让我不被拒签快快issue
cymm保佑我让我这周issue吧5555

815 update
816 issued(十点）
感觉六月中旬开始check效率变低！现在开始回升。推荐大家关注公众号美签check进度！很有用！祝大家早日issued！"
Track,https://www.checkee.info/main.php?dispdate=2019-07,2019-07,199,473,3,675,37,https://www.checkee.info/personal_detail.php?casenum=825403,Checkee CaseNum: 825403,Last Name: liu,First Name: mei,ID: 15851860187,University(College): N/A,Check Date: 2019-07-09,Degree: Ph.D,Visa Type: J1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: ShangHai,Years in Usa: 2019,Major: CS,Status: Pending,Country: China,Complete Date: 0000-00-00,Note:
Track,https://www.checkee.info/main.php?dispdate=2019-07,2019-07,199,473,3,675,37,https://www.checkee.info/personal_detail.php?casenum=825384,Checkee CaseNum: 825384,Last Name: N/A,First Name: N/A,ID: 轻便夹,University(College): N/A,Check Date: 2019-07-09,Degree: N/A,Visa Type: J1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: ShenYang,Years in Usa: 0,Major: ME,Status: Clear,Country: N/A,Complete Date: 2019-08-16,"Note: 8/15 updated
8/16 issued"
Track,https://www.checkee.info/main.php?dispdate=2019-07,2019-07,199,473,3,675,37,https://www.checkee.info/personal_detail.php?casenum=825406,Checkee CaseNum: 825406,Last Name: N/A,First Name: N/A,ID: z325,University(College): N/A,Check Date: 2019-07-09,Degree: N/A,Visa Type: F1,Visa Entry: Renewal,Employer: N/A,Job Title: N/A,US Consulate: ChengDu,Years in Usa: 0,Major: CS,Status: Clear,Country: N/A,Complete Date: 2019-08-16,Note:
Track,https://www.checkee.info/main.php?dispdate=2019-07,2019-07,199,473,3,675,37,https://www.checkee.info/personal_detail.php?casenum=825458,Checkee CaseNum: 825458,Last Name: N/A,First Name: N/A,ID: 求40天之内,University(College): N/A,Check Date: 2019-07-09,Degree: N/A,Visa Type: B2,Visa Entry: Renewal,Employer: N/A,Job Title: N/A,US Consulate: Europe,Years in Usa: 0,Major: Epidemiology,Status: Pending,Country: N/A,Complete Date: 0000-00-00,"Note: 08/19 no update
09/02 no update"
Track,https://www.checkee.info/main.php?dispdate=2019-07,2019-07,199,473,3,675,37,https://www.checkee.info/personal_detail.php?casenum=825530,Checkee CaseNum: 825530,Last Name: N/A,First Name: N/A,ID: Maverick,University(College): N/A,Check Date: 2019-07-09,Degree: N/A,Visa Type: F1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: BeiJing,Years in Usa: 0,Major: Physics,Status: Pending,Country: N/A,Complete Date: 0000-00-00,"Note: Case Created:	08-Jul-2019
Case Last Updated:	09-Jul-2019"
Track,https://www.checkee.info/main.php?dispdate=2019-07,2019-07,199,473,3,675,37,https://www.checkee.info/personal_detail.php?casenum=825548,Checkee CaseNum: 825548,Last Name: N/A,First Name: N/A,ID: J Wang,University(College): N/A,Check Date: 2019-07-09,Degree: N/A,Visa Type: J1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: GuangZhou,Years in Usa: 0,Major: Chemistry,Status: Clear,Country: N/A,Complete Date: 2019-08-16,Note: 金属腐蚀与防护方向，没怎么问问题，直接收材料，然后告诉我要check一个月！
Track,https://www.checkee.info/main.php?dispdate=2019-07,2019-07,199,473,3,675,37,https://www.checkee.info/personal_detail.php?casenum=825591,Checkee CaseNum: 825591,Last Name: N/A,First Name: N/A,ID: 快过吧,University(College): N/A,Check Date: 2019-07-09,Degree: N/A,Visa Type: J1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: ShenYang,Years in Usa: 0,Major: BME,Status: Clear,Country: N/A,Complete Date: 2019-08-16,Note:
Track,https://www.checkee.info/main.php?dispdate=2019-07,2019-07,199,473,3,675,37,https://www.checkee.info/personal_detail.php?casenum=825603,Checkee CaseNum: 825603,Last Name: N/A,First Name: N/A,ID: 我想早点免,University(College): N/A,Check Date: 2019-07-09,Degree: N/A,Visa Type: F1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: ShangHai,Years in Usa: 0,Major: CS,Status: Clear,Country: N/A,Complete Date: 2019-08-15,"Note: 上海梅陇镇 MSCS F1首签
Case Created: 08-July-2019
Case Updated: 09-July-2019
Case Updated: 14-Aug-2019
Case Last Updated: 15-Aug-2019
Issued: 15-Aug-2019

8.14下午查到首次update，8.15早上11点多查还是ap，中午吃完饭再查一下就是issued了，至此终于‍‍‍‌‍‍‌‌‌‌‌‌‌‌‍‌‍‌‌石头落地。

祝各位还在等的同学们早日issued！"
Track,https://www.checkee.info/main.php?dispdate=2019-07,2019-07,199,473,3,675,37,https://www.checkee.info/personal_detail.php?casenum=825624,Checkee CaseNum: 825624,Last Name: N/A,First Name: N/A,ID: MUST,University(College): N/A,Check Date: 2019-07-09,Degree: MS,Visa Type: H1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: ShangHai,Years in Usa: 5,Major: MBA,Status: Clear,Country: China,Complete Date: 2019-07-26,"Note: 7/9: Interviewed and was told will get visa in a week.

Case Created:		02-Jul-2019
Case Last Updated:	09-Jul-2019	Administrative Processing
Case Last Updated:	25-Jul-2019	Administrative Processing
Case Last Updated:	26-Jul-2019	Issued

另外7月24号的时候，查护照状态从仍在大使馆内变成了你所輸入的護照號碼並沒有資料，不知道是不是巧合。"
Track,https://www.checkee.info/main.php?dispdate=2019-07,2019-07,199,473,3,675,37,https://www.checkee.info/personal_detail.php?casenum=826280,Checkee CaseNum: 826280,Last Name: N/A,First Name: N/A,ID: 求快过,University(College): N/A,Check Date: 2019-07-09,Degree: N/A,Visa Type: J1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: ShangHai,Years in Usa: 0,Major: hydraulic,Status: Clear,Country: N/A,Complete Date: 2019-08-19,Note:
Track,https://www.checkee.info/main.php?dispdate=2019-07,2019-07,199,473,3,675,37,https://www.checkee.info/personal_detail.php?casenum=825775,Checkee CaseNum: 825775,Last Name: N/A,First Name: N/A,ID: hanamaki,University(College): N/A,Check Date: 2019-07-09,Degree: N/A,Visa Type: H4,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: BeiJing,Years in Usa: 0,Major: N/A,Status: Clear,Country: N/A,Complete Date: 2019-07-31,"Note: H4 单独签被check黄条 目前没有update
7月24发邮件给CIUBeijing@state.gov 隔天收到邮件说需要补材料 当天回复
7月30号网上update了一次 仍然是AP
7月31号查已经issue了"
Track,https://www.checkee.info/main.php?dispdate=2019-07,2019-07,199,473,3,675,37,https://www.checkee.info/personal_detail.php?casenum=825798,Checkee CaseNum: 825798,Last Name: Qin,First Name: Minxuan,ID: kevinqmx,University(College): Syracuse University,Check Date: 2019-07-09,Degree: MS,Visa Type: F1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: ShangHai,Years in Usa: 4,Major: Computer Engineering,Status: Clear,Country: China,Complete Date: 2019-08-19,Note:
Track,https://www.checkee.info/main.php?dispdate=2019-07,2019-07,199,473,3,675,37,https://www.checkee.info/personal_detail.php?casenum=825884,Checkee CaseNum: 825884,Last Name: N/A,First Name: N/A,ID: longtermvisa,University(College): N/A,Check Date: 2019-07-09,Degree: N/A,Visa Type: F1,Visa Entry: Renewal,Employer: N/A,Job Title: N/A,US Consulate: BeiJing,Years in Usa: 0,Major: ME,Status: Clear,Country: N/A,Complete Date: 2019-08-16,Note:
Track,https://www.checkee.info/main.php?dispdate=2019-07,2019-07,199,473,3,675,37,https://www.checkee.info/personal_detail.php?casenum=825829,Checkee CaseNum: 825829,Last Name: N/A,First Name: N/A,ID:  喵喵meow,University(College): N/A,Check Date: 2019-07-09,Degree: N/A,Visa Type: H4,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: ShangHai,Years in Usa: 0,Major: MS,Status: Clear,Country: N/A,Complete Date: 2019-07-26,Note: 面签说“通过，七天内收到”，但实际ap到26号更新了一次直接issue。
Track,https://www.checkee.info/main.php?dispdate=2019-07,2019-07,199,473,3,675,37,https://www.checkee.info/personal_detail.php?casenum=825885,Checkee CaseNum: 825885,Last Name: N/A,First Name: N/A,ID: 啥时候update,University(College): UGA,Check Date: 2019-07-09,Degree: Ph.D,Visa Type: F1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: GuangZhou,Years in Usa: 0,Major: CS,Status: Clear,Country: N/A,Complete Date: 2019-08-15,"Note: 8.14 2nd update
8.15 issued
PhD 1st year"
Track,https://www.checkee.info/main.php?dispdate=2019-07,2019-07,199,473,3,675,37,https://www.checkee.info/personal_detail.php?casenum=825909,Checkee CaseNum: 825909,Last Name: N/A,First Name: N/A,ID: yyyy,University(College): N/A,Check Date: 2019-07-09,Degree: N/A,Visa Type: F1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: GuangZhou,Years in Usa: 0,Major: EE,Status: Clear,Country: China,Complete Date: 2019-08-15,Note: 面签时借出护照； 上周三主动还护照；8.14update；8.15issued
Track,https://www.checkee.info/main.php?dispdate=2019-07,2019-07,199,473,3,675,37,https://www.checkee.info/personal_detail.php?casenum=825975,Checkee CaseNum: 825975,Last Name: N/A,First Name: N/A,ID: AA00938YLF,University(College): N/A,Check Date: 2019-07-09,Degree: N/A,Visa Type: F1,Visa Entry: Renewal,Employer: N/A,Job Title: N/A,US Consulate: GuangZhou,Years in Usa: 2,Major: ME,Status: Clear,Country: N/A,Complete Date: 2019-07-31,"Note: Ph.D second year renewal 
first application Beijing 12.31, AP till June, withdraw,
Second application Guangzhou 7.9 no updates Issued 7.31"
Track,https://www.checkee.info/main.php?dispdate=2019-07,2019-07,199,473,3,675,37,https://www.checkee.info/personal_detail.php?casenum=825995,Checkee CaseNum: 825995,Last Name: N/A,First Name: N/A,ID: 求快过,University(College): N/A,Check Date: 2019-07-09,Degree: Ph.D,Visa Type: F1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: GuangZhou,Years in Usa: 0,Major: law,Status: Pending,Country: N/A,Complete Date: 0000-00-00,Note:
Track,https://www.checkee.info/main.php?dispdate=2019-07,2019-07,199,473,3,675,37,https://www.checkee.info/personal_detail.php?casenum=826002,Checkee CaseNum: 826002,Last Name: N/A,First Name: N/A,ID: 快点让我过,University(College): N/A,Check Date: 2019-07-09,Degree: N/A,Visa Type: F1,Visa Entry: Renewal,Employer: N/A,Job Title: N/A,US Consulate: BeiJing,Years in Usa: 0,Major: Physics,Status: Clear,Country: N/A,Complete Date: 2019-08-16,Note:
Track,https://www.checkee.info/main.php?dispdate=2019-07,2019-07,199,473,3,675,37,https://www.checkee.info/personal_detail.php?casenum=826032,Checkee CaseNum: 826032,Last Name: N/A,First Name: N/A,ID: Dolce,University(College): N/A,Check Date: 2019-07-09,Degree: N/A,Visa Type: F1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: GuangZhou,Years in Usa: 0,Major: Engineering Technology,Status: Pending,Country: 中国,Complete Date: 0000-00-00,Note:
Track,https://www.checkee.info/main.php?dispdate=2019-07,2019-07,199,473,3,675,37,https://www.checkee.info/personal_detail.php?casenum=826200,Checkee CaseNum: 826200,Last Name: Airen,First Name: Sagar,ID: Sag.air,University(College): umd,Check Date: 2019-07-09,Degree: Ph.D,Visa Type: F1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: NewDelhi,Years in Usa: 0,Major: physics,Status: Pending,Country: India,Complete Date: 0000-00-00,Note:
Track,https://www.checkee.info/main.php?dispdate=2019-07,2019-07,199,473,3,675,37,https://www.checkee.info/personal_detail.php?casenum=826088,Checkee CaseNum: 826088,Last Name: N/A,First Name: N/A,ID: 保佑回去开,University(College): N/A,Check Date: 2019-07-09,Degree: N/A,Visa Type: F1,Visa Entry: Renewal,Employer: N/A,Job Title: N/A,US Consulate: ShangHai,Years in Usa: 0,Major: cellular biology,Status: Clear,Country: N/A,Complete Date: 2019-08-15,Note:
Track,https://www.checkee.info/main.php?dispdate=2019-07,2019-07,199,473,3,675,37,https://www.checkee.info/personal_detail.php?casenum=826216,Checkee CaseNum: 826216,Last Name: N/A,First Name: N/A,ID: ttworld,University(College): N/A,Check Date: 2019-07-09,Degree: Ph.D,Visa Type: F1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: ChengDu,Years in Usa: 0,Major: Computer science,Status: Clear,Country: N/A,Complete Date: 2019-08-16,Note:
Track,https://www.checkee.info/main.php?dispdate=2019-07,2019-07,199,473,3,675,37,https://www.checkee.info/personal_detail.php?casenum=826353,Checkee CaseNum: 826353,Last Name: N/A,First Name: N/A,ID: 签证快快过,University(College): N/A,Check Date: 2019-07-09,Degree: Ph.D,Visa Type: F1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: GuangZhou,Years in Usa: 0,Major: Biostat,Status: Clear,Country: China,Complete Date: 2019-08-16,Note:
Track,https://www.checkee.info/main.php?dispdate=2019-07,2019-07,199,473,3,675,37,https://www.checkee.info/personal_detail.php?casenum=826441,Checkee CaseNum: 826441,Last Name: N/A,First Name: N/A,ID: zynym,University(College): N/A,Check Date: 2019-07-09,Degree: N/A,Visa Type: F1,Visa Entry: Renewal,Employer: N/A,Job Title: N/A,US Consulate: ShenYang,Years in Usa: 0,Major: EE,Status: Clear,Country: N/A,Complete Date: 2019-08-16,Note:
Track,https://www.checkee.info/main.php?dispdate=2019-07,2019-07,199,473,3,675,37,https://www.checkee.info/personal_detail.php?casenum=826447,Checkee CaseNum: 826447,Last Name: N/A,First Name: N/A,ID: daisy123,University(College): N/A,Check Date: 2019-07-09,Degree: N/A,Visa Type: J1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: ShenYang,Years in Usa: 0,Major: psychology,Status: Clear,Country: N/A,Complete Date: 2019-08-16,Note:
Track,https://www.checkee.info/main.php?dispdate=2019-07,2019-07,199,473,3,675,37,https://www.checkee.info/personal_detail.php?casenum=826461,Checkee CaseNum: 826461,Last Name: N/A,First Name: N/A,ID: anal hemorrhoid,University(College): N/A,Check Date: 2019-07-09,Degree: BS,Visa Type: F1,Visa Entry: Renewal,Employer: N/A,Job Title: N/A,US Consulate: ShangHai,Years in Usa: 0,Major: Biology,Status: Clear,Country: N/A,Complete Date: 2019-08-15,"Note: F1 undergrad visa renewal
8-14 updated
8-15 issued
等了差不多40天,such a pain in the ass
祝大家早日获签!"
Track,https://www.checkee.info/main.php?dispdate=2019-07,2019-07,199,473,3,675,37,https://www.checkee.info/personal_detail.php?casenum=826478,Checkee CaseNum: 826478,Last Name: N/A,First Name: N/A,ID: goodlucky,University(College): N/A,Check Date: 2019-07-09,Degree: N/A,Visa Type: J1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: BeiJing,Years in Usa: 0,Major: Meteorology,Status: Clear,Country: N/A,Complete Date: 2019-08-16,Note:
Track,https://www.checkee.info/main.php?dispdate=2019-07,2019-07,199,473,3,675,37,https://www.checkee.info/personal_detail.php?casenum=826479,Checkee CaseNum: 826479,Last Name: N/A,First Name: N/A,ID: 求人品,University(College): N/A,Check Date: 2019-07-09,Degree: N/A,Visa Type: H1,Visa Entry: Renewal,Employer: N/A,Job Title: N/A,US Consulate: BeiJing,Years in Usa: 0,Major: chem,Status: Clear,Country: United States,Complete Date: 2019-09-05,Note:
Track,https://www.checkee.info/main.php?dispdate=2019-07,2019-07,199,473,3,675,37,https://www.checkee.info/personal_detail.php?casenum=826512,Checkee CaseNum: 826512,Last Name: N/A,First Name: N/A,ID: H2,University(College): N/A,Check Date: 2019-07-09,Degree: N/A,Visa Type: J1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: ShangHai,Years in Usa: 0,Major: EE,Status: Clear,Country: mmmoam,Complete Date: 2019-08-16,Note:
Track,https://www.checkee.info/main.php?dispdate=2019-07,2019-07,199,473,3,675,37,https://www.checkee.info/personal_detail.php?casenum=826519,Checkee CaseNum: 826519,Last Name: N/A,First Name: N/A,ID: 求快点过,University(College): N/A,Check Date: 2019-07-09,Degree: N/A,Visa Type: F1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: GuangZhou,Years in Usa: 0,Major: EE,Status: Pending,Country: N/A,Complete Date: 0000-00-00,Note:
Track,https://www.checkee.info/main.php?dispdate=2019-07,2019-07,199,473,3,675,37,https://www.checkee.info/personal_detail.php?casenum=826613,Checkee CaseNum: 826613,Last Name: N/A,First Name: N/A,ID: aquaqua,University(College): N/A,Check Date: 2019-07-09,Degree: MS,Visa Type: F1,Visa Entry: Renewal,Employer: N/A,Job Title: N/A,US Consulate: GuangZhou,Years in Usa: 0,Major: EE,Status: Clear,Country: N/A,Complete Date: 2019-08-28,Note:
Track,https://www.checkee.info/main.php?dispdate=2019-07,2019-07,199,473,3,675,37,https://www.checkee.info/personal_detail.php?casenum=825375,Checkee CaseNum: 825375,Last Name: N/A,First Name: N/A,ID: 2ndJ1,University(College): N/A,Check Date: 2019-07-10,Degree: N/A,Visa Type: J1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: ShangHai,Years in Usa: 1,Major: Neuroscience,Status: Clear,Country: China,Complete Date: 2019-08-23,"Note: 第二次办J-1，上次J1 student这次J1 scholar。两次都check了。

Case created: 7/9/2019
Case updated: 7/10/2019
2nd updated: 8/22/2019, ~10 am
issued: 8/23/2019, 9.30 am

选了中信银行泰富支行取护照，不知道什么时候可以取。祝大家好运。

ps 前两天发邮件问情况，21号晚上收到回复说他们内部看已经处理完了。"
Track,https://www.checkee.info/main.php?dispdate=2019-07,2019-07,199,473,3,675,37,https://www.checkee.info/personal_detail.php?casenum=825443,Checkee CaseNum: 825443,Last Name: N/A,First Name: N/A,ID: yefa,University(College): N/A,Check Date: 2019-07-10,Degree: BS,Visa Type: F1,Visa Entry: Renewal,Employer: N/A,Job Title: GA,US Consulate: ShangHai,Years in Usa: 1,Major: Computer Information Syst,Status: Clear,Country: China,Complete Date: 2019-08-19,"Note: Case created 7/9
Last updated 8/16
Issued 8/19

Wish you all get the visa in time!"
Track,https://www.checkee.info/main.php?dispdate=2019-07,2019-07,199,473,3,675,37,https://www.checkee.info/personal_detail.php?casenum=825462,Checkee CaseNum: 825462,Last Name: N/A,First Name: N/A,ID: 求过,University(College): N/A,Check Date: 2019-07-10,Degree: N/A,Visa Type: J1,Visa Entry: Renewal,Employer: N/A,Job Title: N/A,US Consulate: ChengDu,Years in Usa: 0,Major: molecular biology,Status: Clear,Country: N/A,Complete Date: 2019-08-19,"Note: 8.16下午两点多突然update。携签J2也update了
周末等了两天，19号星期一上午一直查，11：00左右终于issued"
Track,https://www.checkee.info/main.php?dispdate=2019-07,2019-07,199,473,3,675,37,https://www.checkee.info/personal_detail.php?casenum=825463,Checkee CaseNum: 825463,Last Name: 集,First Name: 李,ID: 来着攒人品,University(College): N/A,Check Date: 2019-07-10,Degree: N/A,Visa Type: J1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: GuangZhou,Years in Usa: 0,Major: Data Science,Status: Pending,Country: China,Complete Date: 0000-00-00,Note:
Track,https://www.checkee.info/main.php?dispdate=2019-07,2019-07,199,473,3,675,37,https://www.checkee.info/personal_detail.php?casenum=825634,Checkee CaseNum: 825634,Last Name: Su,First Name: N/A,ID: suranone,University(College): N/A,Check Date: 2019-07-10,Degree: N/A,Visa Type: J1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: ShangHai,Years in Usa: 1,Major: materials science,Status: Clear,Country: China,Complete Date: 2019-08-16,Note:
Track,https://www.checkee.info/main.php?dispdate=2019-07,2019-07,199,473,3,675,37,https://www.checkee.info/personal_detail.php?casenum=825821,Checkee CaseNum: 825821,Last Name: N/A,First Name: N/A,ID: swang233,University(College): ASU,Check Date: 2019-07-10,Degree: MS,Visa Type: H1,Visa Entry: New,Employer: N/A,Job Title: Analog Design Engineer,US Consulate: GuangZhou,Years in Usa: 4,Major: EE,Status: Clear,Country: United States,Complete Date: 2019-08-20,"Note: case created: 07-09-2019
first update: 07-10-2019 (interview)
second update: 08-19-2019 超越妹妹保佑快issue
Issued: 08-20-2019 标准套路issue"
Track,https://www.checkee.info/main.php?dispdate=2019-07,2019-07,199,473,3,675,37,https://www.checkee.info/personal_detail.php?casenum=825872,Checkee CaseNum: 825872,Last Name: N/A,First Name: N/A,ID: jennyw,University(College): N/A,Check Date: 2019-07-10,Degree: N/A,Visa Type: F1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: BeiJing,Years in Usa: 0,Major: Biostatistics,Status: Pending,Country: N/A,Complete Date: 0000-00-00,Note:
Track,https://www.checkee.info/main.php?dispdate=2019-07,2019-07,199,473,3,675,37,https://www.checkee.info/personal_detail.php?casenum=825895,Checkee CaseNum: 825895,Last Name: 吴,First Name: 旭,ID: nick3786,University(College): N/A,Check Date: 2019-07-10,Degree: N/A,Visa Type: B1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: ShangHai,Years in Usa: 0,Major: EE,Status: Clear,Country: 中国,Complete Date: 2019-08-20,"Note: case created: 20190709 
case updated: 20190710 
Case 2nd update: 20190819 

Issued 20190820  11点左右"
Track,https://www.checkee.info/main.php?dispdate=2019-07,2019-07,199,473,3,675,37,https://www.checkee.info/personal_detail.php?casenum=825896,Checkee CaseNum: 825896,Last Name: 吴,First Name: 旭,ID: nick3786,University(College): N/A,Check Date: 2019-07-10,Degree: N/A,Visa Type: B1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: ShangHai,Years in Usa: 0,Major: EE,Status: Pending,Country: 中国,Complete Date: 0000-00-00,Note:
Track,https://www.checkee.info/main.php?dispdate=2019-07,2019-07,199,473,3,675,37,https://www.checkee.info/personal_detail.php?casenum=825898,Checkee CaseNum: 825898,Last Name: N/A,First Name: N/A,ID: YS,University(College): N/A,Check Date: 2019-07-10,Degree: N/A,Visa Type: F1,Visa Entry: Renewal,Employer: N/A,Job Title: N/A,US Consulate: BeiJing,Years in Usa: 0,Major: Chemical Engineering,Status: Clear,Country: N/A,Complete Date: 2019-08-16,"Note: 硕士回国续签，去年第1次签证时，被check了1个月，给了1年学生签。今年回国续签，收了护照，个人简历，导师简历。
时间线：
case created: 20190709
case updated: 20190710
Case 2nd update: 20190815

Issued  20190816 上午10点左右查的

终于能赶上开学了，祝大家都顺利，早日issued!~~~~"
Track,https://www.checkee.info/main.php?dispdate=2019-07,2019-07,199,473,3,675,37,https://www.checkee.info/personal_detail.php?casenum=825971,Checkee CaseNum: 825971,Last Name: Shengzuo,First Name: Yang,ID: 守护F6,University(College): N/A,Check Date: 2019-07-10,Degree: MS,Visa Type: F1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: ShenYang,Years in Usa: 0,Major: CE,Status: Pending,Country: China,Complete Date: 0000-00-00,Note:
Track,https://www.checkee.info/main.php?dispdate=2019-07,2019-07,199,473,3,675,37,https://www.checkee.info/personal_detail.php?casenum=825998,Checkee CaseNum: 825998,Last Name: Yang,First Name: Yang,ID: visa,University(College): N/A,Check Date: 2019-07-10,Degree: Ph.D,Visa Type: J1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: BeiJing,Years in Usa: 1,Major: Cancer,Status: Pending,Country: United States,Complete Date: 0000-00-00,Note:
Track,https://www.checkee.info/main.php?dispdate=2019-07,2019-07,199,473,3,675,37,https://www.checkee.info/personal_detail.php?casenum=825999,Checkee CaseNum: 825999,Last Name: N/A,First Name: N/A,ID: LUJYGOO,University(College): N/A,Check Date: 2019-07-10,Degree: N/A,Visa Type: J1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: BeiJing,Years in Usa: 0,Major: Signal processing,Status: Pending,Country: N/A,Complete Date: 0000-00-00,Note:
Track,https://www.checkee.info/main.php?dispdate=2019-07,2019-07,199,473,3,675,37,https://www.checkee.info/personal_detail.php?casenum=826030,Checkee CaseNum: 826030,Last Name: wang,First Name: jg,ID: wangjg,University(College): N/A,Check Date: 2019-07-10,Degree: Ph.D,Visa Type: J1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: GuangZhou,Years in Usa: 0,Major: RS,Status: Clear,Country: China,Complete Date: 2019-08-16,Note:
Track,https://www.checkee.info/main.php?dispdate=2019-07,2019-07,199,473,3,675,37,https://www.checkee.info/personal_detail.php?casenum=826053,Checkee CaseNum: 826053,Last Name: N/A,First Name: N/A,ID: 求你了的,University(College): N/A,Check Date: 2019-07-10,Degree: N/A,Visa Type: F1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: ShangHai,Years in Usa: 0,Major: ECE,Status: Clear,Country: N/A,Complete Date: 2019-08-22,"Note: 8.20 update
8.21 update
正好错过入学ddl嘻嘻"
